,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Risk
3744,0,19900,168732.0,224270.0,DebtCon,Office,12.0,0.0,0.0,217.63725461,0.0,32.0,41.549331297,LOW
3745,0,19900,64620.0,91504.0,DebtCon,Office,6.0,,,178.57486595,,16.0,37.725801189,N/A
3746,0,19900,45748.0,82516.0,,,,,,,,,39.313878015,N/A
3747,0,19900,96435.0,130019.0,DebtCon,Office,27.0,0.0,0.0,274.2825562,3.0,16.0,32.469202654,LOW
3748,0,19900,132878.0,199172.0,HomeImp,ProfExe,14.0,0.0,0.0,197.92380603,0.0,22.0,35.330603966,LOW
3749,0,19900,25589.0,90051.0,DebtCon,ProfExe,8.0,0.0,0.0,138.99051437,0.0,20.0,30.271092445,LOW
3750,1,19900,93619.0,130000.0,DebtCon,Office,9.0,2.0,5.0,210.96666667,2.0,18.0,,HIGH
3751,0,19900,170947.0,222227.0,DebtCon,Office,13.0,0.0,0.0,220.0164639,1.0,31.0,42.235796358,LOW
3752,0,19900,68830.0,107598.0,DebtCon,Office,10.0,0.0,0.0,202.93419537,2.0,13.0,30.957516266,LOW
3753,0,19900,4641.0,23636.0,DebtCon,Other,,0.0,0.0,63.535254747,1.0,19.0,40.442378233,LOW
3754,0,19900,16232.0,70592.0,DebtCon,Office,,0.0,0.0,242.36540259,0.0,22.0,39.446251418,LOW
3755,0,19900,74193.0,94078.0,HomeImp,ProfExe,7.0,0.0,0.0,81.414351704,0.0,15.0,32.033550455,LOW
3756,0,19900,78142.0,102085.0,HomeImp,Mgr,12.0,0.0,0.0,160.36703279,0.0,27.0,34.099757111,LOW
3757,0,20000,59936.0,12737.0,DebtCon,Other,5.0,,,63.395400361,0.0,17.0,40.446579317,N/A
3758,0,20000,38955.0,80680.0,DebtCon,ProfExe,8.0,0.0,0.0,295.3007793,0.0,18.0,40.390956012,LOW
3759,0,20000,9647.0,31920.0,DebtCon,Other,0.0,1.0,0.0,24.686231454,1.0,3.0,28.94036033,LOW
3760,0,20000,43087.0,61438.0,DebtCon,Other,14.0,0.0,0.0,276.56241531,0.0,20.0,29.295178776,LOW
3761,0,20000,99000.0,140000.0,HomeImp,,,,,,,,,N/A
3762,1,20000,72000.0,103000.0,DebtCon,ProfExe,0.5,0.0,0.0,174.3,3.0,23.0,,LOW
3763,0,20000,170706.0,224233.0,DebtCon,Office,11.0,0.0,0.0,207.03468454,0.0,32.0,41.102489224,LOW
3764,0,20000,46775.0,70236.0,DebtCon,ProfExe,9.0,0.0,0.0,179.08237426,1.0,41.0,40.430695412,LOW
3765,1,20000,68958.0,99875.0,DebtCon,ProfExe,11.0,1.0,1.0,117.66666667,0.0,23.0,,LOW
3766,1,20000,,115750.0,HomeImp,Other,,0.0,2.0,132.53333333,0.0,10.0,,LOW
3767,1,20000,71254.0,109200.0,DebtCon,Other,10.0,,,,,,,N/A
3768,1,20000,27900.0,,HomeImp,Mgr,21.0,,,,,,,N/A
3769,1,20000,145500.0,194000.0,HomeImp,Self,4.5,0.0,0.0,67.9,5.0,5.0,,LOW
3770,1,20000,125000.0,165000.0,DebtCon,ProfExe,2.0,0.0,0.0,314.5,0.0,30.0,,LOW
3771,1,20000,73400.0,94000.0,DebtCon,Mgr,9.0,0.0,0.0,270.0,2.0,14.0,,LOW
3772,0,20000,99300.0,139150.0,HomeImp,ProfExe,10.0,0.0,0.0,162.36666667,1.0,23.0,,LOW
3773,0,20000,69742.61,180000.0,,Other,11.0,0.0,0.0,366.3,1.0,17.0,,LOW
3774,0,20000,59964.0,100000.0,DebtCon,Office,8.0,,1.0,106.83333333,2.0,18.0,,LOW
3775,0,20000,,90000.0,HomeImp,Other,8.0,0.0,0.0,181.7,1.0,16.0,,LOW
3776,0,20000,30000.0,46500.0,HomeImp,Self,5.0,1.0,,127.6,,11.0,,N/A
3777,0,20000,79741.0,117600.0,DebtCon,Other,10.0,0.0,0.0,291.16666667,2.0,17.0,,LOW
3778,0,20000,55746.0,105230.0,DebtCon,ProfExe,16.0,0.0,3.0,282.06666667,1.0,36.0,,N/A
3779,0,20000,85704.0,94200.0,DebtCon,ProfExe,2.0,1.0,0.0,123.9,0.0,20.0,,LOW
3780,0,20000,,73800.0,DebtCon,Sales,4.0,0.0,0.0,404.76666667,0.0,24.0,,LOW
3781,0,20000,125000.0,162975.0,DebtCon,ProfExe,7.0,0.0,0.0,178.53333333,0.0,38.0,,LOW
3782,0,20000,13316.0,50150.0,DebtCon,Other,26.0,0.0,2.0,214.03333333,0.0,25.0,,LOW
3783,0,20000,32000.0,56373.0,DebtCon,Other,1.0,0.0,0.0,113.56666667,1.0,17.0,,LOW
3784,0,20000,126324.0,171450.0,,Mgr,26.0,,5.0,329.56666667,1.0,28.0,,HIGH
3785,0,20000,,64928.84,HomeImp,Office,8.0,0.0,0.0,122.66666667,2.0,5.0,,LOW
3786,0,20000,66820.0,100000.0,HomeImp,Other,5.0,0.0,0.0,217.26666667,1.0,13.0,,LOW
3787,0,20000,56135.0,93234.0,HomeImp,ProfExe,18.0,0.0,0.0,630.03333333,1.0,24.0,,LOW
3788,0,20000,81800.0,106600.0,DebtCon,Mgr,24.0,,1.0,313.76666667,1.0,43.0,,LOW
3789,0,20000,61843.0,95595.0,HomeImp,Office,14.0,0.0,0.0,135.96666667,0.0,14.0,,LOW
3790,0,20000,49034.0,98250.0,DebtCon,Office,2.0,0.0,4.0,167.36666667,0.0,47.0,,N/A
3791,0,20000,74368.0,105000.0,DebtCon,Other,,0.0,0.0,180.6,2.0,25.0,,LOW
3792,0,20000,145000.0,117500.0,,ProfExe,5.0,0.0,0.0,96.4,3.0,34.0,,LOW
3793,0,20000,56683.0,90600.0,DebtCon,Office,2.0,0.0,0.0,155.2,1.0,22.0,,LOW
3794,0,20000,135631.66,177000.0,HomeImp,Mgr,8.0,0.0,0.0,321.63333333,0.0,17.0,,LOW
3795,0,20000,,128042.0,HomeImp,Other,0.0,0.0,0.0,314.53333333,3.0,21.0,,LOW
3796,0,20000,29400.0,52000.0,DebtCon,Other,,0.0,0.0,219.13333333,0.0,13.0,,LOW
3797,0,20000,132436.0,180000.0,DebtCon,ProfExe,22.0,0.0,0.0,221.16666667,1.0,24.0,,LOW
3798,0,20000,83205.0,132000.0,DebtCon,Other,11.0,0.0,0.0,97.4,3.0,15.0,,LOW
3799,0,20000,127826.0,277500.0,HomeImp,Mgr,3.0,0.0,0.0,193.8,0.0,15.0,,LOW
3800,0,20000,39000.0,62000.0,DebtCon,Office,6.0,0.0,0.0,170.43333333,2.0,27.0,,LOW
3801,1,20000,161000.0,204000.0,DebtCon,ProfExe,5.0,3.0,7.0,205.93333333,5.0,25.0,,HIGH
3802,1,20000,117820.0,154000.0,DebtCon,Mgr,3.0,0.0,0.0,70.998127341,0.0,29.0,,LOW
3803,1,20000,60336.0,132430.0,DebtCon,Other,25.0,1.0,0.0,258.66666667,1.0,21.0,,LOW
3804,1,20000,151982.0,,DebtCon,Self,,2.0,5.0,146.5,1.0,43.0,,HIGH
3805,1,20000,78500.0,109725.0,DebtCon,ProfExe,9.8,,1.0,117.66666667,2.0,30.0,,LOW
3806,1,20000,104000.0,139900.0,DebtCon,Other,15.0,1.0,1.0,95.366666667,4.0,49.0,,LOW
3807,1,20000,16000.0,87300.0,DebtCon,Other,28.0,1.0,6.0,232.33333333,1.0,21.0,,HIGH
3808,1,20000,122000.0,166100.0,DebtCon,ProfExe,2.6,0.0,2.0,206.96666667,1.0,18.0,,LOW
3809,1,20000,47696.03,112700.0,DebtCon,Other,16.0,0.0,3.0,123.76666667,0.0,23.0,,N/A
3810,1,20000,14361.0,50000.0,DebtCon,Other,,0.0,1.0,216.06666667,1.0,10.0,,LOW
3811,1,20000,143000.0,185625.0,DebtCon,Office,1.5,2.0,3.0,73.033333333,2.0,11.0,,N/A
3812,1,20000,21300.0,308600.0,HomeImp,ProfExe,2.0,1.0,0.0,274.9,0.0,30.0,,LOW
3813,1,20000,11000.0,75000.0,DebtCon,Other,7.0,1.0,3.0,267.83333333,1.0,23.0,,N/A
3814,1,20000,116932.0,138072.0,HomeImp,Other,19.0,0.0,0.0,171.46666667,2.0,23.0,,LOW
3815,1,20000,70862.0,201500.0,,Mgr,9.3,0.0,1.0,290.16670565,1.0,25.0,,LOW
3816,1,20000,87800.0,163800.0,,Mgr,14.0,2.0,6.0,244.06666667,,25.0,,HIGH
3817,1,20000,86019.0,94350.0,DebtCon,Other,3.7,0.0,1.0,119.7,0.0,16.0,,LOW
3818,1,20000,142500.0,190000.0,DebtCon,Mgr,0.2,2.0,4.0,313.53333333,3.0,18.0,,N/A
3819,1,20000,107000.0,146400.0,DebtCon,Office,0.1,0.0,2.0,234.33333333,2.0,32.0,,LOW
3820,1,20000,77900.0,105400.0,DebtCon,Mgr,4.0,0.0,0.0,110.6,0.0,17.0,,LOW
3821,0,20000,23140.0,47548.0,DebtCon,Other,1.0,,,322.00459581,,24.0,35.459509616,N/A
3822,0,20000,27782.0,58313.0,DebtCon,ProfExe,16.0,0.0,0.0,185.17063715,1.0,20.0,38.68480699,LOW
3823,0,20000,,78232.0,DebtCon,Sales,2.0,0.0,0.0,399.74188176,0.0,23.0,23.948854331,LOW
3824,0,20000,22036.0,51068.0,DebtCon,Other,25.0,0.0,2.0,210.71986666,0.0,25.0,29.16004451,LOW
3825,0,20000,28440.0,91704.0,DebtCon,ProfExe,10.0,0.0,0.0,143.63743879,0.0,20.0,30.206893343,LOW
3826,0,20000,9722.0,173518.0,HomeImp,Mgr,21.0,0.0,0.0,89.211954836,2.0,20.0,31.120877405,LOW
3827,0,20000,105422.0,146613.0,HomeImp,,,,,,,,38.039855031,N/A
3828,0,20000,,26507.0,DebtCon,ProfExe,7.0,0.0,0.0,92.426673817,1.0,19.0,20.683740382,LOW
3829,0,20000,,130063.0,HomeImp,Other,2.0,0.0,0.0,323.90195474,2.0,21.0,32.314419378,LOW
3830,0,20000,129682.0,180746.0,,Mgr,24.0,,4.0,322.20025857,0.0,27.0,30.891171386,N/A
3831,0,20100,78915.0,119400.0,DebtCon,Mgr,18.0,0.0,0.0,232.82670618,4.0,30.0,36.648679723,LOW
3832,0,20100,74013.0,106578.0,HomeImp,Mgr,13.0,1.0,0.0,164.44581132,0.0,27.0,33.916244151,LOW
3833,0,20100,14749.0,74584.0,DebtCon,Office,,0.0,0.0,252.60593155,0.0,22.0,38.801877068,LOW
3834,0,20100,38614.0,56295.0,HomeImp,Self,3.0,1.0,,132.61652146,,11.0,25.792653495,N/A
3835,0,20100,20153.0,94279.0,DebtCon,Other,21.0,0.0,0.0,227.18251723,2.0,40.0,36.696630096,LOW
3836,0,20100,,22971.0,DebtCon,ProfExe,5.0,0.0,0.0,102.72665449,1.0,18.0,18.507802639,LOW
3837,0,20100,70491.0,100797.0,DebtCon,Other,,2.0,0.0,247.03727185,2.0,14.0,40.272149382,LOW
3838,1,20100,16755.0,29412.0,HomeImp,Other,3.0,1.0,0.0,62.050110801,2.0,21.0,58.132182899,LOW
3839,1,20100,54098.0,88939.0,,,,,,,,,,N/A
3840,0,20100,62661.0,87329.0,DebtCon,Other,18.0,0.0,0.0,198.34134329,0.0,22.0,32.83817817,LOW
3841,0,20100,36486.0,46883.0,HomeImp,Self,3.0,0.0,,117.78337902,,10.0,24.851456756,N/A
3842,0,20100,54257.0,68830.0,DebtCon,ProfExe,10.0,0.0,0.0,201.05642041,0.0,41.0,37.180181309,LOW
3843,0,20100,45764.0,79967.0,,,,,,,,,38.647727907,N/A
3844,0,20100,59726.0,79982.0,DebtCon,Mgr,8.0,1.0,0.0,74.210758656,2.0,28.0,36.846921785,LOW
3845,0,20100,57192.0,82870.0,DebtCon,Other,5.0,,,91.701436768,0.0,7.0,36.635230799,N/A
3846,0,20100,104183.0,139637.0,HomeImp,ProfExe,10.0,0.0,0.0,162.00418077,1.0,23.0,34.624202813,LOW
3847,0,20100,72775.0,102308.0,DebtCon,Office,8.0,0.0,0.0,206.47884516,2.0,13.0,32.782971421,LOW
3848,0,20100,171132.0,201214.0,DebtCon,ProfExe,11.0,0.0,0.0,250.92306961,0.0,38.0,25.965532663,LOW
3849,0,20100,137009.0,286955.0,HomeImp,Mgr,3.0,0.0,0.0,196.98411618,0.0,14.0,30.08535009,LOW
3850,0,20100,84965.0,110676.0,DebtCon,Mgr,18.0,0.0,0.0,244.02972997,5.0,30.0,38.627830219,LOW
3851,0,20200,105278.0,180304.0,DebtCon,Office,6.0,0.0,0.0,218.65781872,3.0,24.0,41.80676309,LOW
3852,0,20200,9297.0,26699.0,DebtCon,Other,,0.0,0.0,55.705497287,2.0,18.0,41.718958392,LOW
3853,0,20200,88020.0,139200.0,DebtCon,Other,10.0,0.0,0.0,99.04640244,3.0,15.0,39.916957294,LOW
3854,0,20200,25956.0,92553.0,DebtCon,ProfExe,7.0,0.0,0.0,156.2693203,0.0,21.0,28.290439504,LOW
3855,0,20200,125647.0,166423.0,DebtCon,Office,1.0,,0.0,395.14876133,,51.0,36.132509986,LOW
3856,0,20200,61303.0,97780.0,HomeImp,ProfExe,17.0,0.0,1.0,632.1031857,1.0,24.0,20.737039009,LOW
3857,0,20200,,72469.0,HomeImp,Office,8.0,0.0,0.0,120.30325703,2.0,5.0,20.505771156,LOW
3858,0,20200,137000.0,174685.0,DebtCon,ProfExe,6.0,,,183.66666667,5.0,43.0,,N/A
3859,0,20200,35819.0,49843.0,HomeImp,Self,4.0,0.0,,121.10222953,,11.0,27.037512902,N/A
3860,0,20200,51588.0,121752.0,DebtCon,ProfExe,14.0,0.0,0.0,253.24896672,0.0,20.0,26.43068063,LOW
3861,0,20200,153084.0,196968.0,DebtCon,Other,6.0,0.0,0.0,,1.0,16.0,32.011799943,LOW
3862,0,20200,45088.0,65211.0,DebtCon,Office,10.0,0.0,2.0,118.56966954,1.0,22.0,43.454512149,LOW
3863,1,20200,33000.0,62400.0,HomeImp,Other,1.0,0.0,0.0,123.8,2.0,2.0,,LOW
3864,0,20200,61477.0,98143.0,DebtCon,Office,1.0,0.0,0.0,156.92908886,0.0,21.0,36.099868346,LOW
3865,0,20200,51449.0,69060.0,DebtCon,Office,2.0,0.0,0.0,216.21808098,0.0,12.0,33.333582017,LOW
3866,0,20200,,68031.0,HomeImp,Office,6.0,0.0,0.0,120.59346503,1.0,4.0,18.320487992,LOW
3867,0,20200,34676.0,62987.0,DebtCon,Other,1.0,0.0,0.0,112.79908664,0.0,17.0,22.093045945,LOW
3868,0,20200,59347.0,97816.0,HomeImp,ProfExe,18.0,0.0,0.0,618.73589016,1.0,24.0,21.668642273,LOW
3869,0,20200,41479.0,70102.0,DebtCon,Office,5.0,0.0,0.0,172.91171488,2.0,26.0,33.834671174,LOW
3870,1,20200,82181.0,119535.0,DebtCon,Office,41.0,0.0,0.0,105.21929675,3.0,28.0,52.734860612,LOW
3871,0,20200,130401.0,171686.0,DebtCon,ProfExe,7.0,0.0,0.0,178.94254482,0.0,38.0,20.327137907,LOW
3872,0,20300,59809.0,107994.0,DebtCon,ProfExe,15.0,0.0,3.0,263.99129317,0.0,36.0,26.50856379,N/A
3873,0,20300,90048.0,129230.0,DebtCon,ProfExe,13.0,,,134.94259728,,25.0,30.236554055,N/A
3874,0,20300,71387.0,107363.0,HomeImp,Other,4.0,0.0,0.0,219.87473017,0.0,13.0,29.567221404,LOW
3875,0,20300,37056.0,55027.0,DebtCon,Other,,0.0,0.0,223.55369158,0.0,13.0,40.326049305,LOW
3876,0,20300,82996.0,118224.0,DebtCon,Other,11.0,0.0,0.0,287.61160487,1.0,16.0,34.187083047,LOW
3877,0,20300,36360.0,57905.0,DebtCon,Other,,0.0,0.0,214.97048428,0.0,12.0,39.263094236,LOW
3878,0,20300,153896.0,200279.0,DebtCon,Other,7.0,0.0,0.0,,2.0,16.0,29.075187648,LOW
3879,0,20300,21281.0,90551.0,DebtCon,Other,22.0,0.0,0.0,219.08822376,2.0,41.0,37.15549756,LOW
3880,1,20300,63803.0,89079.0,DebtCon,ProfExe,21.0,0.0,4.0,323.80857327,4.0,28.0,45.875916904,N/A
3881,0,20300,37388.0,55703.0,DebtCon,Other,,0.0,0.0,222.733567,0.0,12.0,39.814736842,LOW
3882,1,20300,77325.0,133075.0,DebtCon,Office,19.0,1.0,0.0,166.12608913,4.0,21.0,40.736021938,LOW
3883,1,20300,180254.0,220843.0,HomeImp,ProfExe,11.0,0.0,0.0,217.12816724,0.0,25.0,41.563100649,LOW
3884,1,20300,66667.0,92158.0,DebtCon,ProfExe,9.0,3.0,1.0,174.89210564,2.0,64.0,40.545680998,LOW
3885,0,20300,94781.0,125948.0,DebtCon,ProfExe,12.0,,,148.65568751,,24.0,33.183677311,N/A
3886,0,20300,13838.0,30813.0,DebtCon,Other,0.0,0.0,0.0,39.645887291,1.0,3.0,29.98518301,LOW
3887,0,20400,173975.0,219297.0,DebtCon,Office,12.0,0.0,0.0,198.55724049,0.0,32.0,40.784899297,LOW
3888,0,20400,29985.0,54038.0,DebtCon,ProfExe,15.0,0.0,0.0,177.59367277,1.0,20.0,35.554303677,LOW
3889,0,20400,86559.0,123114.0,DebtCon,Other,9.0,0.0,0.0,280.79322574,2.0,16.0,34.439171107,LOW
3890,0,20400,99781.0,128452.0,DebtCon,Office,23.0,0.0,0.0,265.95084552,2.0,16.0,33.79937887,LOW
3891,0,20400,,94446.0,HomeImp,Other,6.0,0.0,0.0,184.82428996,1.0,16.0,40.775864346,LOW
3892,0,20400,153958.0,195834.0,DebtCon,Other,9.0,0.0,0.0,,1.0,15.0,31.134624378,LOW
3893,0,20400,44746.0,63433.0,DebtCon,Office,5.0,0.0,0.0,176.32849657,2.0,26.0,36.676878306,LOW
3894,1,20400,19265.0,43962.0,DebtCon,Office,5.0,2.0,0.0,177.90470706,1.0,15.0,35.404638874,LOW
3895,0,20400,68928.0,98587.0,HomeImp,Office,13.0,0.0,0.0,153.57813544,0.0,13.0,36.176091839,LOW
3896,0,20400,38267.0,68684.0,DebtCon,Office,12.0,0.0,1.0,121.45336289,0.0,22.0,42.206433219,LOW
3897,0,20400,81823.0,114832.0,DebtCon,Mgr,18.0,0.0,0.0,234.39204154,4.0,31.0,35.205818844,LOW
3898,0,20400,132443.0,204082.0,HomeImp,ProfExe,13.0,0.0,0.0,187.01869159,0.0,22.0,36.821887439,LOW
3899,0,20400,76305.0,103430.0,HomeImp,ProfExe,8.0,0.0,0.0,68.441583027,0.0,16.0,31.515593407,LOW
3900,0,20400,83188.0,113181.0,DebtCon,Mgr,25.0,,0.0,321.56093961,1.0,42.0,37.69667921,LOW
3901,0,20400,52109.0,100316.0,DebtCon,Office,0.0,0.0,4.0,166.93819992,0.0,46.0,35.526227509,N/A
3902,0,20400,41985.0,100096.0,HomeImp,Other,4.0,0.0,0.0,141.03308812,0.0,14.0,32.930781881,LOW
3903,0,20400,60393.0,98247.0,DebtCon,Office,3.0,0.0,0.0,149.57119967,0.0,22.0,34.342249385,LOW
3904,0,20500,82638.0,109915.0,DebtCon,Other,,0.0,0.0,176.3666652,1.0,25.0,37.864832833,LOW
3905,0,20500,93761.0,94895.0,DebtCon,ProfExe,1.0,1.0,0.0,118.27605096,0.0,20.0,33.70161545,LOW
3906,0,20500,64123.0,103728.0,DebtCon,Office,8.0,,1.0,112.58226686,1.0,17.0,35.846272817,LOW
3907,1,20500,25984.0,95541.0,DebtCon,Other,28.0,1.0,5.0,248.40487821,0.0,21.0,17.805848892,HIGH
3908,0,20500,37437.0,65004.0,DebtCon,Other,1.0,0.0,0.0,120.42671611,0.0,17.0,22.52545512,LOW
3909,0,20500,86236.0,138729.0,DebtCon,Other,11.0,0.0,0.0,97.862172571,3.0,14.0,38.699441104,LOW
3910,1,20500,113963.0,131135.0,HomeImp,Self,3.0,1.0,0.0,243.68060389,1.0,26.0,143.94960495,LOW
3911,0,20500,,130396.0,HomeImp,Other,0.0,0.0,0.0,305.65642242,3.0,21.0,31.582252776,LOW
3912,0,20500,173061.0,220886.0,DebtCon,Office,13.0,0.0,0.0,213.91435993,1.0,32.0,43.79573429,LOW
3913,0,20500,47130.0,66415.0,DebtCon,Office,4.0,0.0,0.0,170.9255245,2.0,26.0,33.582415749,LOW
3914,0,20500,41899.0,65418.0,DebtCon,Office,12.0,0.0,2.0,113.48245982,1.0,22.0,43.206598833,LOW
3915,0,20500,169689.0,198931.0,DebtCon,ProfExe,9.0,0.0,0.0,258.62004189,1.0,37.0,26.366126268,LOW
3916,0,20500,67852.0,97944.0,HomeImp,Office,14.0,0.0,0.0,141.00534478,0.0,14.0,36.609389404,LOW
3917,0,20500,59969.0,90311.0,DebtCon,Office,5.0,,,151.57534173,,15.0,36.50493346,N/A
3918,0,20500,53438.0,118731.0,DebtCon,ProfExe,14.0,0.0,0.0,258.52106943,0.0,20.0,26.146927186,LOW
3919,0,20500,183000.0,230000.0,DebtCon,ProfExe,2.0,0.0,0.0,288.86666667,1.0,27.0,,LOW
3920,0,20500,89269.0,132500.0,DebtCon,ProfExe,,0.0,0.0,203.9,0.0,21.0,,LOW
3921,1,20500,52031.0,64975.0,,Other,2.5,1.0,3.0,105.53333333,2.0,33.0,,N/A
3922,0,20500,87892.0,136867.0,DebtCon,Other,10.0,0.0,0.0,96.929644692,3.0,15.0,40.162919392,LOW
3923,0,20500,80441.0,100505.0,DebtCon,Mgr,7.0,0.0,0.0,87.44666334,7.0,23.0,38.495065962,LOW
3924,0,20500,76620.0,185666.0,,Other,8.0,0.0,0.0,360.64005406,1.0,16.0,33.754318614,LOW
3925,0,20500,39147.0,58049.0,DebtCon,Other,,0.0,0.0,202.90305427,0.0,12.0,38.646018727,LOW
3926,1,20500,106839.0,144460.0,DebtCon,Other,13.0,1.0,1.0,107.67138171,4.0,49.0,39.687089435,LOW
3927,1,20500,85884.0,103546.0,DebtCon,Other,5.0,9.0,0.0,39.985829576,5.0,16.0,34.068268927,LOW
3928,0,20500,64113.0,98322.0,HomeImp,ProfExe,16.0,0.0,0.0,634.46189264,1.0,23.0,19.574316261,LOW
3929,0,20600,67086.0,108006.0,DebtCon,Office,6.0,,1.0,116.32865754,2.0,18.0,36.966325226,LOW
3930,0,20600,91180.0,98088.0,DebtCon,ProfExe,2.0,1.0,0.0,125.67684987,0.0,20.0,36.537400531,LOW
3931,0,20600,69949.0,101807.0,HomeImp,Other,3.0,0.0,0.0,218.39093903,0.0,13.0,30.271239302,LOW
3932,0,20600,74828.0,106493.0,HomeImp,Other,5.0,1.0,0.0,204.07440932,1.0,12.0,30.222959942,LOW
3933,0,20600,,24894.0,DebtCon,ProfExe,3.0,0.0,0.0,90.914931758,0.0,18.0,22.033579932,LOW
3934,0,20600,16779.0,56481.0,DebtCon,Other,24.0,0.0,1.0,228.05700238,0.0,24.0,27.176647716,LOW
3935,0,20600,44826.0,66226.0,DebtCon,Office,13.0,0.0,1.0,120.43326243,0.0,22.0,40.911949864,LOW
3936,0,20600,124323.0,166781.0,DebtCon,Office,4.0,,1.0,381.02564753,,51.0,37.169048081,LOW
3937,0,20600,35530.0,105838.0,HomeImp,Other,7.0,0.0,0.0,106.162918,0.0,15.0,32.093866518,LOW
3938,0,20600,91183.0,138268.0,DebtCon,Other,12.0,0.0,0.0,113.16663582,3.0,15.0,41.207855737,LOW
3939,1,20600,52946.0,83558.0,DebtCon,Other,0.0,0.0,0.0,65.882879392,0.0,10.0,65.143593455,LOW
3940,0,20600,62531.0,96584.0,DebtCon,Office,1.0,0.0,0.0,146.83996796,0.0,21.0,33.945586146,LOW
3941,1,20600,48500.0,72000.0,DebtCon,Other,17.0,0.0,0.0,,0.0,0.0,,LOW
3942,0,20600,32439.0,55024.0,DebtCon,Other,0.0,,,302.78394945,,24.0,35.388379715,N/A
3943,0,20600,79590.0,106014.0,DebtCon,Other,,0.0,0.0,180.05415376,2.0,25.0,40.69308168,LOW
3944,0,20600,138918.0,175989.0,DebtCon,ProfExe,5.0,,,189.95591947,4.0,42.0,40.862678366,N/A
3945,0,20600,,28635.0,DebtCon,ProfExe,5.0,0.0,0.0,102.98686317,0.0,18.0,19.447185151,LOW
3946,0,20600,147855.0,125839.0,,ProfExe,4.0,1.0,0.0,97.109583625,3.0,34.0,29.697506653,LOW
3947,0,20600,185050.0,234004.0,DebtCon,ProfExe,3.0,0.0,0.0,313.60448942,0.0,27.0,40.049112625,LOW
3948,0,20600,114947.0,173502.0,DebtCon,Office,4.0,0.0,0.0,219.33687955,4.0,24.0,40.543738916,LOW
3949,0,20700,80124.0,99938.0,DebtCon,Mgr,7.0,0.0,0.0,69.324719576,7.0,24.0,38.679633572,LOW
3950,0,20700,110307.0,140902.0,DebtCon,Office,13.0,0.0,1.0,243.32391625,0.0,24.0,41.336740097,LOW
3951,0,20700,71408.0,103991.0,HomeImp,Other,4.0,0.0,0.0,208.35175048,1.0,12.0,31.327394441,LOW
3952,0,20700,100778.0,142271.0,HomeImp,,,,,,,,39.983095928,N/A
3953,0,20700,41000.0,65000.0,DebtCon,Other,26.0,0.0,0.0,305.26666667,3.0,32.0,,LOW
3954,0,20700,48134.0,78954.0,,,,,,,,,37.760482419,N/A
3955,0,20700,,64980.0,HomeImp,Office,6.0,0.0,0.0,112.63586026,1.0,5.0,17.693144182,LOW
3956,0,20700,61710.0,86749.0,DebtCon,,2.0,0.0,0.0,114.01183854,0.0,16.0,40.762148778,LOW
3957,0,20700,107766.0,146937.0,DebtCon,Office,12.0,0.0,2.0,223.13789747,0.0,24.0,42.547274756,LOW
3958,0,20700,72698.0,96691.0,DebtCon,Other,,2.0,0.0,233.5953067,1.0,13.0,42.62634036,LOW
3959,0,20700,140776.0,183621.0,HomeImp,Mgr,7.0,0.0,0.0,315.37439124,0.0,17.0,43.85601978,LOW
3960,0,20700,69810.0,100756.0,HomeImp,Other,3.0,0.0,0.0,213.72829182,1.0,13.0,32.871908969,LOW
3961,0,20700,32817.0,101720.0,HomeImp,Other,5.0,0.0,0.0,132.94093789,0.0,15.0,31.606217408,LOW
3962,1,20800,70758.0,,DebtCon,Other,0.0,4.0,2.0,107.53333333,3.0,19.0,,LOW
3963,1,20800,176235.0,209695.0,DebtCon,Other,9.0,3.0,0.0,159.70677027,0.0,25.0,38.591939971,LOW
3964,0,20800,155315.0,192038.0,DebtCon,ProfExe,11.0,,,114.48219764,0.0,23.0,29.891571941,N/A
3965,0,20800,56364.0,115760.0,DebtCon,ProfExe,16.0,0.0,0.0,261.81405582,0.0,19.0,24.797958173,LOW
3966,0,20800,77885.0,98188.0,DebtCon,Mgr,4.0,0.0,0.0,50.293547164,7.0,23.0,38.120404705,LOW
3967,0,20800,46434.0,68490.0,DebtCon,Office,6.0,0.0,0.0,171.28347285,2.0,26.0,35.999296466,LOW
3968,0,20800,107787.0,182140.0,DebtCon,Office,7.0,0.0,0.0,214.33056821,3.0,23.0,41.928469494,LOW
3969,0,20800,156393.0,199881.0,DebtCon,Other,7.0,0.0,0.0,,2.0,16.0,30.923407463,LOW
3970,0,20800,51562.0,99997.0,DebtCon,Office,1.0,0.0,4.0,168.31457712,0.0,47.0,35.231392707,N/A
3971,0,20800,29503.0,54923.0,DebtCon,Other,,0.0,0.0,215.48071426,0.0,12.0,38.732132169,LOW
3972,0,20800,150507.0,126763.0,,ProfExe,4.0,0.0,0.0,102.42238785,2.0,33.0,31.990310996,LOW
3973,0,20800,107379.0,147014.0,HomeImp,ProfExe,10.0,0.0,0.0,161.53748239,1.0,22.0,31.925329416,LOW
3974,0,20800,97360.0,123854.0,HomeImp,Mgr,0.0,0.0,0.0,310.23181959,1.0,20.0,43.217416959,LOW
3975,0,20800,,26732.0,DebtCon,ProfExe,6.0,0.0,0.0,103.03112953,1.0,19.0,21.304272086,LOW
